,user_name,date,text,hashtags,Date,Time
468,✨ 송아미 ♡ 𝓡𝓮𝓫𝓸𝓻𝓷 𝓡𝓲𝓬𝓱 »» ₂₀₂₂.₁₁.₁₉,2022-10-12 11:01:49+00:00,"AYAN NAAA!!!

GRAND FINALS NA!!!

LET'S GOO!!!

#DragRacePH
#DragRacePhilippines
#TeamPreciousPaulaNicole
#TeamPrecious https://t.co/GLASA9VCRn","['DragRacePH', 'DragRacePhilippines', 'TeamPreciousPaulaNicole']",2022-10-12,11:01:49
469,Chay,2022-10-12 11:01:44+00:00,THIS IS IT #TeamPrecious #TeamPreciousPaulaNicole,"['TeamPrecious', 'TeamPreciousPaulaNicole']",2022-10-12,11:01:44
470,yume marie 🌸🏳️‍⚧️,2022-10-12 11:01:31+00:00,"LET’S GOOOOOOO @PreciousPaulaN 

#TeamPrecious 
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']",2022-10-12,11:01:31
471,Mr. Tampalpuke #TeamPPN,2022-10-12 11:01:31+00:00,"OMG FINALE IS HERE! TEAM PPN! 
I AM HERE B4 PPN WINS!

#TeamPreciousPaulaNicole 
#DragRacePH","['TeamPreciousPaulaNicole', 'DragRacePH']",2022-10-12,11:01:31
472,Jeremiah 🌷,2022-10-12 11:01:10+00:00,FORSHADOWING 💕👑🫶🏻 #TeamPreciousPaulaNicole #DragRacePH https://t.co/e6zMCZdSPJ,"['TeamPreciousPaulaNicole', 'DragRacePH']",2022-10-12,11:01:10
473,Ehmel Maglasang ☈ 🌴©1996,2022-10-12 11:00:35+00:00,Let’s Go Finale #DragRacePH #TeamPreciousPaulaNicole,"['DragRacePH', 'TeamPreciousPaulaNicole']",2022-10-12,11:00:35
474,Dong 🤓,2022-10-12 11:00:32+00:00,"Here we gooooo #DragRacePHFinale!!!

#TeamPreciousPaulaNicole 
#TeamMarinaSummers","['DragRacePHFinale', 'TeamPreciousPaulaNicole', 'TeamMarinaSummers']",2022-10-12,11:00:32
475,"NO TWICE, NO LIFE 🍭💖",2022-10-12 11:00:15+00:00,WAIT LANG!!! HOMAYGHADDSS #DragRacePH #TeamPreciousPaulaNicole 🫶❤️,"['DragRacePH', 'TeamPreciousPaulaNicole']",2022-10-12,11:00:15
476,ael nicole,2022-10-12 11:00:05+00:00,"just a reminder to #DragRacePH supporters, highlight your fave's positive qualities without bringing others down. try to remember the hard work they all put in day in and day out. let's be kind.

#TeamPreciousPaulaNicole
#TeamMarinaSummers
#TeamEvaLeQueen
#TeamXilhouete",['DragRacePH'],2022-10-12,11:00:05
477,Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-12 10:57:45+00:00,"i love you always @PreciousPaulaN 
#TeamPrecious #TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']",2022-10-12,10:57:45
478,Kurt ,2022-10-12 10:57:42+00:00,"This is it! #DragRacePHfinale in a few minutes huhu Who will it be? 👑🇵🇭
#DragRacePH 
#TeamMarinaSummers #TeamPreciousPaulaNicole https://t.co/eHjipr4tRC","['DragRacePHfinale', 'DragRacePH', 'TeamMarinaSummers']",2022-10-12,10:57:42
479,PreciousGigiDeluxe 👑,2022-10-12 10:57:09+00:00,"All roads lead to @PreciousPaulaN  winning 👑💖💖

#TeamPreciousPaulaNicole 
#DragRacePH 
#DragRacePHfinale https://t.co/WHPJoBfYE7","['TeamPreciousPaulaNicole', 'DragRacePH', 'DragRacePHfinale']",2022-10-12,10:57:09
480,Sandy 🌸 #TeamPrecious 👑,2022-10-12 10:56:30+00:00,"- last tweet ko na muna ito bago manood ng #DragRacePH Grand Finale.

the show unlocked the fangirl in me that I've never seen myself before and it's worth it! 🫶

to @PreciousPaulaN, super mahal kita kahit saan ka makarating! 😍😘💋🥰🫶🫰

#TeamPreciousPaulaNicole #TeamPrecious https://t.co/ioAh79au5s",['DragRacePH'],2022-10-12,10:56:30
481,kakaibabe heidi ❤️,2022-10-12 10:56:14+00:00,"Last 5 minutes! 

#DragRacePH #TeamPreciousPaulaNicole #TeamPrecious","['DragRacePH', 'TeamPreciousPaulaNicole', 'TeamPrecious']",2022-10-12,10:56:14
482,Gabrielle Bai,2022-10-12 10:56:08+00:00,Leggo #TeamPreciousPaulaNicole #TeamPrecious #DragRacePH,"['TeamPreciousPaulaNicole', 'TeamPrecious', 'DragRacePH']",2022-10-12,10:56:08
483,Я E M,2022-10-12 10:54:24+00:00,Is everyone ready for the DRPH? #TeamPreciousPaulaNicole ftwwww!,['TeamPreciousPaulaNicole'],2022-10-12,10:54:24
484,PreciousGigiDeluxe 👑,2022-10-12 10:53:48+00:00,"Goodluck @PreciousPaulaN 👑👑 u got it gurlll

#TeamPreciousPaulaNicole 
#DragRacePHfinale 
#DragRacePH https://t.co/9ET6QYR5uN","['TeamPreciousPaulaNicole', 'DragRacePHfinale', 'DragRacePH']",2022-10-12,10:53:48
485,Ronan Ezra,2022-10-12 10:53:10+00:00,"I am #TeamEvaLeQueen #TeamMarina &amp; #TeamPreciousPaulaNicole all at the same time for they all deserve the crown! Who’s with me?!

Crown them all, please! 👑 We love you, Queens! 💕
@eva_lequeen @marinaxsummers @PreciousPaulaN 💫

#DragRacePhilippines #DragRacePh #DragRacePHfinale","['TeamEvaLeQueen', 'TeamMarina', 'TeamPreciousPaulaNicole']",2022-10-12,10:53:10
486,adobo magazine,2022-10-12 10:52:05+00:00,"Category is... top four! 🤩

@eva_lequeen, @PreciousPaulaN, @marinaxsummers, and @xilhouete are in the house. Who's taking home the crown tonight? 👑 

Whose team are you on? 
#TeamEvaLeQueen 
#TeamPreciousPaulaNicole 
#TeamMarina
#TeamXilhouete

#DragRacePH https://t.co/zlQbbOEfVC",,2022-10-12,10:52:05
487,MARK ANGELO ROMA 💫🦋,2022-10-12 10:48:58+00:00,We're soooo ready for #DragRacePHfinale let's go #TeamMarinaSummers and #TeamPreciousPaulaNicole. Tara habol kayo here in Dasma!!! https://t.co/vHKeVh4UpZ,"['DragRacePHfinale', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,10:48:58
488,"RIHANNA, THE SINGER, IS COMING #TeamBlack🐉",2022-10-12 10:47:57+00:00,OMG ANG GANDA!! @brigiding Finale look! 💖 #TeamPreciousPaulaNicole https://t.co/E2vWRPqsts,['TeamPreciousPaulaNicole'],2022-10-12,10:47:57
489,Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-12 10:44:18+00:00,MY QUEEEEEEN #TeamPreciousPaulaNicole #TeamPrecious https://t.co/gkAXR2JXrc,"['TeamPreciousPaulaNicole', 'TeamPrecious']",2022-10-12,10:44:18
490,ᴋʏʟᴇ 🫶🏻,2022-10-12 10:44:03+00:00,"#DragRacePHFinale 🫶🏻🫶🏻 Let’s go, #TeamPreciousPaulaNicole @PreciousPaulaN @VinasDeluxe @brigiding 💖","['DragRacePHFinale', 'TeamPreciousPaulaNicole']",2022-10-12,10:44:03
491,BOSS RODOLFO,2022-10-12 10:40:42+00:00,"20 minutes left!! Are you ready goizee?

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']",2022-10-12,10:40:42
492,Precious Jaira Nicole #TeamPrecious,2022-10-12 10:40:33+00:00,BOSS RODOLFO BRING HOME THE CROWN  #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole'],2022-10-12,10:40:33
493,Mirmi_poe,2022-10-12 10:39:56+00:00,"Let me hear you say!

#teamprecious #TeamPreciousPaulaNicole","['teamprecious', 'TeamPreciousPaulaNicole']",2022-10-12,10:39:56
494,chin taguines,2022-10-12 10:36:23+00:00,"30 mins til #DragRacePHfinale,still undecided bet #TeamMarinaSummers &amp; #TeamPreciousPaulaNicole! Happy either way. 

MS: well-rounded,best in growth 
PPN: charismatic,talented,lovable,started out strong 

Love me some #TeamEvaLeQueen too! Unlikely, but I won’t be mad. 

The end.","['DragRacePHfinale', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,10:36:23
495,secret,2022-10-12 10:36:00+00:00,"Let's gooooo!!!! Drag race PH Finale! &lt;3

#TeamPreciousPaulaNicole 
#TeamPrecious","['TeamPreciousPaulaNicole', 'TeamPrecious']",2022-10-12,10:36:00
496,kakaibabe mani ❤️,2022-10-12 10:32:56+00:00,less than 30 mins to go! #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']",2022-10-12,10:32:56
497,Jerome,2022-10-12 10:32:14+00:00,See you Empty Stomach Viewing party of finale #DragRacePH later. #TeamPreciousPaulaNicole,"['DragRacePH', 'TeamPreciousPaulaNicole']",2022-10-12,10:32:14
498,Al Restar | #TitindigParin #HusayAtTibay,2022-10-12 10:27:35+00:00,I am lowkey rooting for Eva!! Pero #TeamPreciousPaulaNicole ako all the way! #DragRacePHfinale,"['TeamPreciousPaulaNicole', 'DragRacePHfinale']",2022-10-12,10:27:35
499,Hamster,2022-10-12 10:25:12+00:00,"STUNNING!! GORGEOUS!!! ETHEREAL!!! TAKE HOME THE F*CKING CROWN PRECIOUS!! LEZZGOO!!

#TeamPreciousPaulaNicole 
#TeamPrecious 
#DragRacePH 
#DragRacePHfinale https://t.co/JTpNHzZEwY",['TeamPreciousPaulaNicole'],2022-10-12,10:25:12
500,Popstar Bench,2022-10-12 10:24:37+00:00,"You got this bess! @PreciousPaulaN love you! ❤ manalo matalo you are a truly winner for me😘 

#teamprecious #TeamPreciousPaulaNicole #teampreciousheart 
#DragRacePH https://t.co/AgpR8e05iO",['teamprecious'],2022-10-12,10:24:37
501,Rodney,2022-10-12 10:20:57+00:00,Drag Race Philippines finale!!! #TeamMarinaSummers #TeamPreciousPaulaNicole 💕,"['TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,10:20:57
502,Ma.Ligaya 🥰,2022-10-12 10:19:26+00:00,"OmG! This is the day! 

#TeamPreciousPaulaNicole #DragRacePH https://t.co/P09CBTGWOb","['TeamPreciousPaulaNicole', 'DragRacePH']",2022-10-12,10:19:26
503,elly @ rest mode,2022-10-12 10:13:00+00:00,I made a PPN fan art minutes before the finale &lt;3 hellu po @PreciousPaulaN #DragRacePH #TeamPreciousPaulaNicole 💗💖💗💖💖 https://t.co/Av4K5a6UPl https://t.co/eEquMHAZoJ,"['DragRacePH', 'TeamPreciousPaulaNicole']",2022-10-12,10:13:00
504,REGINE EMILLE ,2022-10-12 10:12:57+00:00,"Get that first ever #DragRacePH crown, our fellow Reginian!

#TeamPreciousPaulaNicole https://t.co/TjqUeCWjbd","['DragRacePH', 'TeamPreciousPaulaNicole']",2022-10-12,10:12:57
505,(ू•ᴗ•ू❁) #AngatBuhay,2022-10-12 10:12:23+00:00,"ROOTING FOR YOU, QUEEN @PreciousPaulaN! WILL ALWAYS ROOT FOR YOU! 👑💖 @dragraceph 

#DragRacePHfinale #DragRacePhilippines #TeamPrecious #TeamPreciousPaulaNicole https://t.co/yICGyA5xiI",['DragRacePHfinale'],2022-10-12,10:12:23
506,joo,2022-10-12 10:11:29+00:00,POTAAAA MY FOREVER QUEEN GO MIEMAH LAVARN #TeamPreciousPaulaNicole https://t.co/eM8Jw386tz,['TeamPreciousPaulaNicole'],2022-10-12,10:11:29
507,hebrew | havvy vday misis!!,2022-10-12 10:09:12+00:00,"WAAAAAAAAAH MY @PreciousPaulaN IS READYYYY
#TeamPreciousPaulaNicole https://t.co/SiGIikcjSF",['TeamPreciousPaulaNicole'],2022-10-12,10:09:12
508,Jeremiah 🌷,2022-10-12 10:06:07+00:00,"My precious, delicious, ambitious 💕#TeamPreciousPaulaNicole 👑🫶🏻 #DragRacePH #DragRacePhilippines #DragRacePHfinale https://t.co/UqWTHfCGCt","['TeamPreciousPaulaNicole', 'DragRacePH', 'DragRacePhilippines', 'DragRacePHfinale']",2022-10-12,10:06:07
509,kakaibabe heidi ❤️,2022-10-12 10:04:43+00:00,"1 hour na langgggg! 

#DragRacePH #TeamPreciousPaulaNicole #TeamPrecious","['DragRacePH', 'TeamPreciousPaulaNicole', 'TeamPrecious']",2022-10-12,10:04:43
510,- 𝚖.𝚊. - (𝚖𝚊𝚜𝚝𝚎𝚛𝚖𝚒𝚗𝚍),2022-10-12 10:02:31+00:00,1 more hour to go. #TeamPreciousPaulaNicole #TeamPrecious,"['TeamPreciousPaulaNicole', 'TeamPrecious']",2022-10-12,10:02:31
511,mimai ✨💛,2022-10-12 10:00:51+00:00,"Arrived just in time! 🥹✨

#TeamPrecious #TeamPreciousPaulaNicole https://t.co/VSBfcPknWm","['TeamPrecious', 'TeamPreciousPaulaNicole']",2022-10-12,10:00:51
512,Mia❤️ #TEAMPRECIOUS,2022-10-12 09:59:05+00:00,"HAPPY DRPH FINALE EVERYONE
ARE YOU ALL READY?!!
1 HOUR LEFT GUYS
#TeamPreciousPaulaNicole 
#teamprecious
#PreciousPaulaNicole
@PreciousPaulaN 
TAKE HOME THE 👑 https://t.co/FbjgbsWDQg","['TeamPreciousPaulaNicole', 'teamprecious']",2022-10-12,09:59:05
513,Lirio Tagle,2022-10-12 09:54:10+00:00,@PreciousPaulaN #TeamPreciousPaulaNicole 😍❤️💪 A Queen with Precious Heart 😍❤️🙏😇 https://t.co/dftOh2wWZS,['TeamPreciousPaulaNicole'],2022-10-12,09:54:10
514,kakaibabe mani ❤️,2022-10-12 09:54:08+00:00,"MALAPIT NA!! Are you ready?
#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']",2022-10-12,09:54:08
515,ven | havvy v day!,2022-10-12 09:51:31+00:00,"a short edit for our precious. the duality. boss rodolfo bata mo kami. ❤️
@PreciousPaulaN 
#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/kIyrnhm9fj",['TeamPrecious'],2022-10-12,09:51:31
516,kakaibabe gum ni ppn ❤️,2022-10-12 09:48:02+00:00,"AAAAA I LOVE THE LOOK

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']",2022-10-12,09:48:02
517,Precious Update,2022-10-12 09:45:26+00:00,"Tonight is the night!
#TeamPreciousPaulaNicole",['TeamPreciousPaulaNicole'],2022-10-12,09:45:26
518,GBEAG #VoteBlue #WearAMask #JustAMeeting,2022-10-12 09:44:02+00:00,"I’m #TeamPrecious(#TeamPreciousPaulaNicole) and #TeamMarina(#TeamMarinaSummers)

@PreciousPaulaN @marinaxsummers @dragraceph @wowpresentsplus @WorldOfWonder 

#DragRacePH #DragRacePHfinale #DragRacePhilippines #DragRacePhilippinesFinale https://t.co/r7qBvgIIoY","['TeamPrecious', 'TeamPreciousPaulaNicole', 'TeamMarina', 'TeamMarinaSummers']",2022-10-12,09:44:02
519,MIKEY #TeamMarinaSummers,2022-10-12 09:43:47+00:00,"Let’s go, #TeamPreciousPaulaNicole🫰 xx #TeamMarinaSummers #DragRacePH 

@matildabubbles @ggggigi___ @cardocaptorury https://t.co/vT0VHqbl0k","['TeamPreciousPaulaNicole', 'TeamMarinaSummers', 'DragRacePH']",2022-10-12,09:43:47
520,?,2022-10-12 09:33:33+00:00,"Whoever wins the crown, I'm still satisfied and happy. Excited to know who is gonna be our Filipina Winnah! 
#TeamMarina #TeamXilhouete #TeamEvaLeQueen #TeamPreciousPaulaNicole https://t.co/1LkulDha67",,2022-10-12,09:33:33
521,Kumare ni Precious Paula Nicole ❤️,2022-10-12 09:23:54+00:00,"Precious Loves invade Okada to support our 1st #DragRacePH Queen winner @PreciousPaulaN ❤️

#TeamPrecious
#TeamPreciousPaulaNicole
#PreciousPaulaNicole https://t.co/IpE9JeCFH7","['DragRacePH', 'TeamPrecious']",2022-10-12,09:23:54
522,Pink French Vanilla,2022-10-12 09:16:12+00:00,Let’s go #TeamPreciousPaulaNicole @PreciousPaulaN #dragraceph https://t.co/yavZwbtJZZ,"['TeamPreciousPaulaNicole', 'dragraceph']",2022-10-12,09:16:12
523,tots 💭,2022-10-12 09:15:35+00:00,manifesting.. @PreciousPaulaN for the crown 👑 #TeamPrecious #TeamPreciousPaulaNicole #DragRacePhilippines #DragRacePH https://t.co/pY4CuQrDVT,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'DragRacePhilippines']",2022-10-12,09:15:35
524,"lily | Team Precious, marina, at eva",2022-10-12 09:11:32+00:00,"Let's go, @PreciousPaulaN !!!!
To whoever will win tonight, you freakin' deserve it!
#TeamPreciousPaulaNicole 
#TeamPrecious 
#DragRacePH","['TeamPreciousPaulaNicole', 'TeamPrecious', 'DragRacePH']",2022-10-12,09:11:32
525,kakaibabe aja ❤️,2022-10-12 09:11:10+00:00,"Precious Loves goes to Okada for @PreciousPaulaN ✨

#TeamPreciousPaulaNicole 
#DragRacePH 

@natbacosa @ccececcc @kangzkee @camilleantntteb https://t.co/s66wAfzIu2","['TeamPreciousPaulaNicole', 'DragRacePH']",2022-10-12,09:11:10
526,Precious Comforter Nicole,2022-10-12 09:07:04+00:00,"Still makes me so emotional. 
Final answer: Yours na po. 

Puso at puso

#TeamPrecious #TeamPreciousPaulaNicole https://t.co/wVS1XTOR7B","['TeamPrecious', 'TeamPreciousPaulaNicole']",2022-10-12,09:07:04
527,Bohdj,2022-10-12 09:02:56+00:00,A gentle reminder from @TheBiancaDelRio  😅😅😅 #dragraceph #DragRacePHfinale #TeamPrecious #TeamPreciousPaulaNicole #TeamMarina #TeamEvaLeQueen @dragracephmemes https://t.co/oEIavgfYPK,"['dragraceph', 'DragRacePHfinale', 'TeamPrecious', 'TeamPreciousPaulaNicole']",2022-10-12,09:02:56
528,rica,2022-10-12 08:51:54+00:00,"Let's go win this Precious Paula Nicole!!! 
#DragRacePH 
#TeamPreciousPaulaNicole 
#TeamRodolfo","['DragRacePH', 'TeamPreciousPaulaNicole', 'TeamRodolfo']",2022-10-12,08:51:54
529,iamistressmariz,2022-10-12 08:51:18+00:00,"The PPN experience is ALWAYS AMAZING.🤩 The energy and the passion, iba! 

👑 her naaa!
@PreciousPaulaN

Shout out sa supportive Divine Divas!!! @VinasDeluxe
@brigiding

#TeamPrecious
#TeamPreciousPaulaNicole https://t.co/dwjyAEYUiQ",,2022-10-12,08:51:18
530,Janine Caliente,2022-10-12 08:48:19+00:00,@philstarlife let's goooo #TeamPrecious #TeamPreciousPaulaNicole,"['TeamPrecious', 'TeamPreciousPaulaNicole']",2022-10-12,08:48:19
531,alaula,2022-10-12 08:37:49+00:00,yes I'm both #TeamMarinaSummers and #TeamPreciousPaulaNicole 😭❤❤,"['TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,08:37:49
532,𝐲𝐚𝐧 (艷) ❄️,2022-10-12 08:25:24+00:00,Finale of @dragraceph later!! #TeamPreciousPaulaNicole 🫶🏻,['TeamPreciousPaulaNicole'],2022-10-12,08:25:24
533,Blake,2022-10-12 08:19:57+00:00,"CROWN THE QUEEN OF THE 1ST SEASON OF DRAG RACE PH @PreciousPaulaN #TeamPreciousPaulaNicole 

#DragRacePH","['TeamPreciousPaulaNicole', 'DragRacePH']",2022-10-12,08:19:57
534,B,2022-10-12 08:16:57+00:00,"i love you @PreciousPaulaN ❤️‍🔥 this song belongs to you ❤️‍🔥 you deserve so much of everything, this is your moment and the long wait is over my dear 🌈 your time to shine finally arrived 🫶🏼 i’m proud of you.

#TeamPreciousPaulaNicole #DragRacePHfinale https://t.co/GT5s4TNmLk",,2022-10-12,08:16:57
535,Ms. Loreta,2022-10-12 08:04:38+00:00,"Let's get one thing straight and two things gay:

- I'm not;
- I am #TeamPreciousPaulaNicole;
- and #TeamMarinaSummers","['TeamPreciousPaulaNicole', 'TeamMarinaSummers']",2022-10-12,08:04:38
536,A🥟,2022-10-12 08:03:26+00:00,happy spooky season besties #TeamPrecious #TeamPreciousPaulaNicole https://t.co/atQyJydcv7,"['TeamPrecious', 'TeamPreciousPaulaNicole']",2022-10-12,08:03:26
537,kakaibabe mani ❤️,2022-10-12 07:56:19+00:00,Manifesting and claiming that it'll be my mama Precious Paula Nicole! #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart https://t.co/9iZDKajBxy,"['TeamPrecious', 'TeamPreciousPaulaNicole']",2022-10-12,07:56:19
538,kakaibabe mia ❤️,2022-10-12 07:47:41+00:00,"Our Queen 😘🥰😍🥰❤️ @PreciousPaulaN 
#TeamPreciousPaulaNicole  #PreciousLoves https://t.co/4MlApV0IAc","['TeamPreciousPaulaNicole', 'PreciousLoves']",2022-10-12,07:47:41
539,Jeremias 🐺,2022-10-12 07:40:48+00:00,Can’t wait for the drph finale #TeamPreciousPaulaNicole Team Rodolfo!! 👑,['TeamPreciousPaulaNicole'],2022-10-12,07:40:48
540,maumauuu,2022-10-12 07:35:29+00:00,"the best achievement of all is that you have won the hearts of the people because you have shared yours so generously. ISA KANG ALAMAT, RODOLFO! LOVE U

#DragRacePhilippines #DragRacePh #DragRacePHfinale #TeamPrecious #TeamPreciousPaulaNicole https://t.co/JqyJZeHrqK",,2022-10-12,07:35:29
541,apathetic🌷💫,2022-10-12 07:32:21+00:00,#Overwatch2 is amazing there I said it anywys #TeamMarinaSummers #TeamPreciousPaulaNicole https://t.co/bT0wSQvmTY,"['Overwatch2', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,07:32:21
542,Kumare ni Precious Paula Nicole ❤️,2022-10-12 07:24:25+00:00,"This is very Filipino T-I-T-E performance 👏👏👏

@PreciousPaulaN ❤️❤️❤️

#TeamPrecious 
#TeamPreciousPaulaNicole
#PreciousPaulaNicole https://t.co/TGiLHmkprZ","['TeamPrecious', 'TeamPreciousPaulaNicole']",2022-10-12,07:24:25
543,kakaibabe tricia❤️,2022-10-12 07:17:06+00:00,Let’s Gooooooo team Precious!!! #TeamPreciousPaulaNicole #TeamPrecious https://t.co/VRfFo3TjYI,"['TeamPreciousPaulaNicole', 'TeamPrecious']",2022-10-12,07:17:06
544,binbin’s mom,2022-10-12 07:08:34+00:00,@jaesoon #TeamPreciousPaulaNicole iz my bias wrecker :((,['TeamPreciousPaulaNicole'],2022-10-12,07:08:34
545,bambi,2022-10-12 07:07:44+00:00,ITS #TeamPreciousPaulaNicole #TeamEvaLeQueen DAY!!!!!!! 👑,"['TeamPreciousPaulaNicole', 'TeamEvaLeQueen']",2022-10-12,07:07:44
546,🧚‍♀️,2022-10-12 07:07:08+00:00,"mahigpit na yakap to our kyle 🥹🤍✨ love u sm, @PreciousPaulaN! get that crown chuniiiight 🥰👑 #TeamPreciousPaulaNicole #TeamPrecious &lt;3 https://t.co/z8nbjOYaUe",,2022-10-12,07:07:08
547,kakaibabe mani ❤️,2022-10-12 07:01:18+00:00,"THIS!!

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart https://t.co/TcQZL1hLo8","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']",2022-10-12,07:01:18
548,pattricia legaspi 🎀,2022-10-12 07:00:01+00:00,"all queens deserve the crown, but my heart wants it for #TeamPreciousPaulaNicole #TeamPrecious #DragRacePh 👑","['TeamPreciousPaulaNicole', 'TeamPrecious', 'DragRacePh']",2022-10-12,07:00:01
549,AC | Precious PANALO NA Nicole 👑💖,2022-10-12 06:55:33+00:00,She brought Filipino culture to the international stage and slayed. She is Filipino Drag Excellence! #TeamPreciousPaulaNicole #TeamPrecious https://t.co/CrI7gQL5mB,,2022-10-12,06:55:33
550,AC | Precious PANALO NA Nicole 👑💖,2022-10-12 06:48:23+00:00,That's my winning queen!!!! #TeamPreciousPaulaNicole #TeamPrecious https://t.co/NzRbGO0HUt,"['TeamPreciousPaulaNicole', 'TeamPrecious']",2022-10-12,06:48:23
551,kia,2022-10-12 06:40:20+00:00,MY QUEENS LET'S GO FOR THE CROWN BOSS RODOLFO #TeamPreciousPaulaNicole https://t.co/h4QuR272Ht,['TeamPreciousPaulaNicole'],2022-10-12,06:40:20
552,kakaibabe tricia❤️,2022-10-12 06:34:10+00:00,"You are born to be a queen!!!! Get that crown!!! 

#TeamPreciousPaulaNicole #TeamPrecious https://t.co/awbwOOK8oF","['TeamPreciousPaulaNicole', 'TeamPrecious']",2022-10-12,06:34:10
553,kakaibabe natalie ❤️,2022-10-12 06:29:33+00:00,"I 🫶🏻 you!

#TeamPrecious #PreciousPaulaNicole #TeamPreciousPaulaNicole #PreciousHeart https://t.co/NkSWp6OBNx","['TeamPrecious', 'PreciousPaulaNicole', 'TeamPreciousPaulaNicole', 'PreciousHeart']",2022-10-12,06:29:33
554,problematic.com,2022-10-12 06:19:08+00:00,"Team Precious 💗

@PreciousPaulaN #DragRacePH #TeamPrecious #TeamPreciousPaulaNicole https://t.co/V6vJVm44L4","['DragRacePH', 'TeamPrecious', 'TeamPreciousPaulaNicole']",2022-10-12,06:19:08
555,K.,2022-10-12 06:15:48+00:00,"can i juzz say, aside sa dancing and lip sync skillzz, ibang klase talaga sha magcommand ng crowd?? Pak ang energy ni P as always🔥

Can’t wait to see her win later!! But, with or without the crown, she’ll always be THE kween✨#TeamPreciousPaulaNicole #DragRacePh @PreciousPaulaN https://t.co/9fpvpsX833",,2022-10-12,06:15:48
556,word of the day,2022-10-12 06:13:03+00:00,"@PreciousPaulaN goodluck, my love #TeamPreciousPaulaNicole ❤️",['TeamPreciousPaulaNicole'],2022-10-12,06:13:03
557,Precious BORTA Nicole,2022-10-12 06:11:33+00:00,"Cuties! 😍 
#TeamPrecious 
#TeamPreciousPaulaNicole https://t.co/fj8ZKX5C6t","['TeamPrecious', 'TeamPreciousPaulaNicole']",2022-10-12,06:11:33
558,kookphoria,2022-10-12 06:11:03+00:00,GET IT QUEEEN!!! #teamprecious #TeamPreciousPaulaNicole https://t.co/rDShYeU4lS,"['teamprecious', 'TeamPreciousPaulaNicole']",2022-10-12,06:11:03
559,MVP 🌸,2022-10-12 06:10:14+00:00,See you guys later at #DragRacePH finale! Syempre #TeamPreciousPaulaNicole @PreciousPaulaN ako! https://t.co/rfiIQqcvqS,"['DragRacePH', 'TeamPreciousPaulaNicole']",2022-10-12,06:10:14
560,Sea Bass,2022-10-12 06:04:00+00:00,Shet Drag Race Philippines finals na mamaya!!!! #TeamPrecious #TeamPreciousPaulaNicole lets goooo,"['TeamPrecious', 'TeamPreciousPaulaNicole']",2022-10-12,06:04:00
561,aikachu🌷 | viñas deluxe apologist,2022-10-12 05:47:55+00:00,hail to our drag superstar @PreciousPaulaN crown her already!! 👑💖 #TeamPreciousPaulaNicole https://t.co/i4LLwT5rKe,['TeamPreciousPaulaNicole'],2022-10-12,05:47:55
562,alyssa,2022-10-12 05:46:00+00:00,Yess misisss!!!! #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/SxZkBLfq1O,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']",2022-10-12,05:46:00
563,kakaibabe donna ❤️,2022-10-12 05:45:28+00:00,"QUEEN PRECIOUS 
(⁠๑⁠♡⁠⌓⁠♡⁠๑⁠)

#TeamPrecious #TeamPreciousPaulaNicole #PreciousHeart #PreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousHeart', 'PreciousPaulaNicole']",2022-10-12,05:45:28
